Select a cashier first.,Pêşî diravgirek hilbijêrin.
Select a customer,Xerîdarek hilbijêre
Select a customer to use coupon,Xerîdarek hilbijêrin ku kupon bikar bînin
Select a printer to use QZ silent printing.,Çapkerek hilbijêrin ku çapkirina bêdeng QZ bikar bînin.
Select Batch,Batch hilbijêre
Select Columns to Display,Ji bo Nîşandanê Stûnên Hilbijêre
Select items to sell,Tiştên ji bo firotanê hilbijêrin
Select Payment,Payment hilbijêrin
Select Payment Account,Hesabê Paymentê hilbijêrin
Select printer,Çapkerê hilbijêre
Select Return Invoice,Hilbijartina Vegerandina fatûreyê
Select S.O,Hilbijêre S.O
Select Sales Orders,Fermanên Firotanê Hilbijêre
Select the cashier who is taking over this terminal.,Dravê ku vê termînalê digire hilbijêrin.
Selected,Hilbijartin
Selected movement type is not allowed by POS Profile.,Cureya tevgera hilbijartî ji hêla Profîla POS-ê ve nayê destûr kirin.
Selected Payments,Payments Hilbijartin
Sensitive actions kept away from quick taps.,Tevgerên hesas ji lêpikên bilez dûr ketin.
Serial,Serial
Serial Numbers,Hejmarên Serî
Server CPU Usage:,Bikaranîna CPU ya serverê:
Server Health,Server Health
Server Memory Usage:,Bikaranîna Bîra Server:
Server Metrics,Server Metrics
Server Uptime:,Server Uptime:
Service Charges,Xercên Xizmetê
Session,Session
Set each cashier PIN in the User form and keep terminal members assigned in POS Profile User.,Her PIN-a dravê di forma Bikarhêner de bicîh bikin û endamên termînalê yên ku di Bikarhêner Profîla POS-ê de hatine destnîşankirin bihêlin.
Settings,Settings
Settings in this section update the POS workspace without changing the current route.,Mîhengên di vê beşê de cîhê xebata POS-ê bêyî guheztina riya heyî nûve dikin.
Setup complete!,Sazkirin qediya!
Share,Parve bikin
Shared terminal,Termînalê hevpar
Shift Closed Snapshot,Shift Girtî Snapshot
Shift Overview,Shift Overview
Show,Nîşan bide
Show cart on customer-facing screen,Selikê li ser ekrana rû bi xerîdar nîşan bidin
Show last invoice rate,Rêjeya fatûreya paşîn nîşan bide
Show rate info,Agahdariya rêjeya nîşan bide
Show Repair Candidates,Namzetên Tamîrkirinê nîşan bidin
Show search tools,Amûrên lêgerînê nîşan bide
Show the active cart on a customer-facing screen,Kartê çalak li ser ekranek rûbirûyê xerîdar nîşan bidin
Showing {0}-{1} of {2},Nîşandana {0}-{1} ji {2}
Showing 0 of 0,0 ji 0 tê nîşandan
Shows the distribution of invoices per currency,Dabeşkirina fatûreyan li ser pereyê nîşan dide
Sign out of the current POS session,Ji danişîna POS-ê ya heyî derkeve
Size:,Mezinahî:
Skipped Payments,Payments Skipped
Skipping items without barcodes,Dûrxistina tiştan bêyî barkod
Slow Moving,Slow Moving
Slow Moving Items,Tiştên Slow Moving
Slow Queries:,Pirsên Hêdî:
Sold,Firotin
Source,Çavkanî
Source Cash Account (Optional Override),Hesabê Diravî ya Çavkaniyê (Destpêkirina Vebijarkî)
Source Ex. Rate:,Çavkanî Ex. Rêjeya:
Source Rate:,Rêjeya Çavkaniyê:
Specific Profile,Profîla taybetî
Split Invoices,Faturên Split
Staff / Cashier Performance Report,Rapora Performansa Karmend / Diravgir
Status,Status
Stock,Stock
Stock Information,Agahdariya Stock
Stock is lower than requested,Stock ji daxwazê kêmtir e
Stock is lower than requested:\n{0},Stock ji daxwazê kêmtir e:\n{0}
Stock Movement Report,Rapora Tevgera Stock
Stock update: {0} has {1} available. Adding {2} will bring the stock below zero.,Nûvekirina stock: {0} {1} heye. Zêdekirina {2}ê wê stokê bîne binê sifirê.
Submit,Nermijîn
Submit & Print,Bişînin & Çap bikin
Submit Deposit,Deposit bişînin
Submit Expense,Submit Expense
Submitted,Pêşkêş kirin
Submitted Cash Movements,Tevgerên Cash Submitted
Submitted entries,entries şandin
Successfully scanned:,Bi serketî hate skankirin:
Suggested,Pêşniyar kirin
Suggested Qty,Qty pêşniyar kirin
Supervisor Access,Çavdêr Access
Supervisor permissions unlock issuance and reloads,Destûrên serpereştyar derketin û ji nû ve barkirin vedikin
Supervisor Tools,Amûrên Çavdêr
Supplier,Supplier
Supplier and dates are required.,Pêşkêşker û tarîx hewce ne.
Supplier Invoices,Faturên Supplier
Supplier is required.,Pêşkêşker pêdivî ye.
Supplier name is required,Navê dabînker hewce ye
Supplier Payments,Payments Supplier
Supplier Purchase Summary,Supplier Purchase Summary
Suppliers,Suppliers
Suppliers not found,Pêşkêşker nehatin dîtin
Switch Camera,Biguherîne Kamera
Switch Cashier,Switch Cashier
Switch the POS appearance theme,Mijara xuyangkirina POS-ê biguherînin
Switched to:,Veguherî ser:
Sync All Invoices,Hemî fatûreyan hevdeng bikin
Sync Offline Cash Movements ({0}),Tevgerên Diravî yên Offline Senkronîze bike ({0})
Sync Offline Sales,Firotana Offline Sync bikin
Synced {0} offline cash movement(s).,{0} tevger(ên) dravê offline hatin senkronîzekirin.
Syncing items in background,Tiştên li paşperdeyê senkronîzekirin
System / Diagnostics,Pergal / Diagnostics
"System actions are low-frequency maintenance controls such as app info, support diagnostics, and session controls.","Çalakiyên pergalê kontrolên lênihêrînê yên kêm-frekansa wekî agahdariya sepanê, tespîtkirina piştgirî, û kontrolên danişînê ne."
System Information,Information System
System Status,Rewşa Sîstemê
Tables:,Tablo:
Tap the button below to redeem a gift card during checkout.,Bişkojka jêrîn bikirtînin da ku di dema dravdanê de qertek diyariyê bistînin.
Target,Target
Target Ex. Rate:,Target Ex. Rêjeya:
Target Rate:,Rêjeya Armanc:
Tax,Bac
Tax / Charges Report,Rapora Bacê / Xerc
Tax Heads,Serokên Bacê
Taxable Amount,Mîqdara Bacê
Tendered,Tender kirin
Terminal,Terminal
Terminal & Devices,Terminal & Amûrên
Terminal locked,Termînalê girtî
"Terminal tools affect this checkout station, customer-facing displays, and future printer/device controls.","Amûrên termînalê bandorê li ser vê qereqola danûstendinê, dîmenên rûbirûyê xerîdar, û kontrolên çaper / cîhaza pêşerojê dike."
Territory not found,Herêm nayê dîtin
The amount paid is not complete,Heqê ku tê dayîn ne temam e
The app stores data locally for offline use. This is called cache.,Serlêdan daneyên herêmî ji bo karanîna negirêdayî hilîne. Ji vê re cache tê gotin.
The invoice stayed in draft. Please review and submit it manually.,fatûre di pêşnûmeyê de ma. Ji kerema xwe wê bi destan binirxînin û bişînin.
The maximum discount allowed is,Daxistina herî zêde destûr e
The quantity for {0} has been adjusted to the maximum available stock.,Mîqdara ji bo {0} li ser herî zêde stokên berdest hatiye eyar kirin.
The system could not retrieve the item details. Please try again.,Pergalê nikarî hûrguliyên babetê bistîne. Ji kerema xwe dîsa biceribîne.
These invoices will be synced when connection is restored,Dema ku girêdan ji nû ve were sererast kirin dê ev fatûre bêne hevdeng kirin
This action now opens inside the settings workspace.,Ev çalakî naha di hundurê cîhê xebata mîhengan de vedibe.
This coupon already used !,Ev kupon jixwe hatî bikar anîn!
This invoice does not need change-allocation repair,Ev fatûre ne hewceyî tamîrkirina guhertin-veqetandinê ye
This invoice is already repaired,Ev fatûre jixwe hatiye tamîrkirin
This is an item template. Please choose a variant.,Ev şablonek babetek e. Ji kerema xwe guhertoyek hilbijêrin.
this item,ev babete
This POS page could not be opened offline because its code was not cached on this terminal yet.,Ev rûpela POS-ê nekaribû offline vebe ji ber ku koda wê hîn li ser vê termînalê nehatiye cache kirin.
This Serial Number {0} has already been added!,Ev Jimareya Rêzeyî {0} jixwe hatiye zêdekirin!
Threshold,Threshold
Time,Time
Tip: Clear cache regularly to free up space and keep the app fast.,Serişte: Kaşê bi rêkûpêk paqij bikin da ku cîh azad bikin û sepanê zû bihêlin.
Tip: Close unused tabs or apps to reduce lag.,Serişte: Ji bo kêmkirina derengiyê tab an sepanên neyên bikar anîn bigrin.
Tip: Monitor slow queries and table size for optimal performance.,Serişte: Ji bo performansa çêtirîn pirsên hêdî û mezinahiya tabloyê bişopînin.
To Be Paid,Be Paid
To Date,To Date
Today,Îro
Today Profit,Îro Profit
Today Sales,Îro Sales
Toggle navigation drawer,Berkêşka navîgasyonê biguherînin
Toggle Theme,Mijar biguherîne
Tools,Amûrên
Tools for customer-facing screens and terminal-specific actions.,Amûrên ji bo ekranên rûbirû yên xerîdar û kiryarên taybetî yên termînalê.
Top Brand,Top Brand
Top Category,Top Kategorî
Top Charge Head,Serê Charge Top
Top Customers,Mişteriyên Top
Top Discount,Top Discount
Top Items by Location,Tiştên Top ji hêla Cihê ve
Top Margin,Margin Top
Top Pending,Top Pending
Top Profit Item,Babetê Profit Top
Top Return Items,Tiştên Vegera Serê
Top Sales by Cashier,Firotana Top ji hêla Cashier ve
Top Supplier,Top Supplier
Top Suppliers by Spend,Pêşkêşkerên Top ji hêla Spend ve
Top Tables,Top Tables
Top Tax Head,Serê Bacê Top
Top Up Amount,Serlêdana Serûpelê
Top Up Card,Top Up Card
Top Up Mode,Top Up Mode
Top Variant,Top Variant
Total,Total
Total Amount,Tevahiya Amount
Total Change,Guhertina tevahî
Total Charges,Tevahiya Xercên
Total In,Total In
Total Invoices,Bi tevahî fatûreyên
Total Items,Tevahiya Tiştên
Total Mpesa,Total Mpesa
Total Out,Total Out
Total Payments,Tevahiya Tezmînat
Total Purchase,Tevahiya Kirînê
Total Selected :,Tevahiya Hilbijartî:
Total Size,Mezinahiya tevahî
Total Stock Qty,Tevahiya Stock Qty
Total:,Bi tevahî:
Totals by Invoice Currency,Tevahiya li gorî pereyê fatûreyê
Track how much cash was handed back to customers,Bişopînin ka çiqas drav ji xerîdaran re hatî vegerandin
"Track recent sales, collect unpaid balances, and reopen saved work","Firotanên dawî bişopînin, hevsengiyên bêpere berhev bikin, û xebata xilaskirî ji nû ve vekin"
Transaction ID,Nasnameya danûstandinê
Transfer,Transfer
Try a different search term or clear the cart search.,Peyvek lêgerînê ya cihê biceribîne an lêgerîna selikê paqij bike.
Try adjusting your search or filters,Biceribînin ku lêgerîn an fîlterên xwe rast bikin
Try another source or refresh the list.,Çavkaniyek din biceribînin an navnîşê nûve bikin.
Try changing the date range or status filter.,Biceribînin ku rêzika tarîx an parzûna statûyê biguhezînin.
Type,Type
Unable to access camera even with basic settings. Please check your camera permissions and device compatibility.,Tewra digel mîhengên bingehîn jî nekare bigihîje kamerayê. Ji kerema xwe destûrên kamera û lihevhatina cîhaza xwe kontrol bikin.
Unable to add offer item {0}. Please refresh and try again.,Nikarin babeta pêşniyarê {0} zêde bike. Ji kerema xwe nûve bikin û dîsa biceribînin.
Unable to add offer item. Please refresh and try again.,Nikarin babeta pêşniyarê lê zêde bike. Ji kerema xwe nûve bikin û dîsa biceribînin.
Unable to add scanned item.,Nikarin tişta skankirî lê zêde bike.
Unable to create purchase order,Nekarî emrê kirînê biafirîne
Unable to delete draft invoice,Nekarî pêşnûmaya fatûreyê jê bibe
Unable to fetch documents,Nikare belgeyan bîne
Unable to fetch draft orders,Nekarî pêşnuma fermanan bîne
Unable to fetch invoice history,Nekarî dîroka fatûreyê bîne
Unable to fetch M-Pesa payments,Nikare dravdanên M-Pesa bistîne
Unable to fetch sales orders,Nikare fermanên firotanê bigire
Unable to fetch unpaid invoices,Nikarin fatûreyên bêpere bistînin
Unable to generate scale barcode,Nekarî barkodê pîvanê çêbike
Unable to issue gift card.,Nekarî qerta diyariyê derxîne.
Unable to load cashier PIN status.,Nikare statûya PIN-a diravê bar bike.
Unable to load document,Belge nayê barkirin
Unable to load draft invoice,Nekarî fatûreya pêşnûmeyê were barkirin
Unable to load gift card balance.,Nekarî balansa qerta diyariyê were barkirin.
Unable to load invoice details,Nikare hûrguliyên fatûreyê bar bike
Unable to load parked order,Nekarî fermana parkkirî bar bike
Unable to load the selected sales order,Nekarî emrê firotana hilbijartî bar bike
Unable to prepare document,Nikare belgeyê amade bike
Unable to prepare return invoice,Nekarî fatûreya vegerê amade bike
Unable to print draft invoice,Nekarî pêşnûmaya fatûreyê çap bike
Unable to print submitted invoice,Nekarî fatûreya hatî şandin çap bike
Unable to process document action,Pêvajoya çalakiya belgeyê nekare
Unable to repair change allocation,Nekarî tamîrkirina veqetandina guherînê
Unable to save cashier PIN.,Nikare PIN-a dravê tomar bike.
Unable to save the rate to the backend price list,Nikarin rêjeyê li navnîşa bihayê paşîn tomar bike
Unable to submit invoice,Nekarî fatûreyê bişîne
Unable to submit the selected payment,Tezmînata hilbijartî nayê şandin
Unable to top up gift card.,Nikare karta diyariyê zêde bike.
Unable to verify cashier PIN.,PIN-a diravgir nayê verast kirin.
Unallocated,Unallocated
Unallocated:,Nedabeşkirî:
Unavailable,Unavailable
Unknown,Unknown
Unknown Item,Item Unknown
Unknown Warehouse,Warehouse Unknown
Unlock POS,POS-ê vekin
Unpaid,Bêpere
"Unselected payments stay unallocated first, then auto reconcile after submit.","Dravdanên nehilbijartî pêşî nayên veqetandin, dûv re piştî şandinê bixweber lihevhatin."
UOM,UOM
UOM not found,UOM nehat dîtin
Update available,Nûvekirin heye
Update Customer,Mişterî Nûve bikin
Update PIN,PIN-ê nûve bikin
Update Price List Rate,Nûvekirina Rêjeya Lîsteya Bihayê
Updated,Nûkirin
Updates and app info that stay out of the cashier flow.,Nûvekirin û agahdariya serîlêdanê ya ku li derveyî herikîna dravê dimîne.
Updates automatically,Jixweber nûvekirin
Usage,Bikaranîna
Usage Stats,Statîstîkên Bikaranînê
Use a 4 to 8 digit PIN for cashier switching and terminal unlock.,Ji bo guheztina dravê û vekirina termînalê PINek 4-8-hejmar bikar bînin.
Use Cashier,Cashier bikar bînin
Use date range to search for older invoices,Rêzeya tarîxê bikar bînin da ku li fatûreyên kevin bigerin
"Use one field for manual code entry, barcode scans, or QR scans.","Ji bo têketina kodê bi destan, barkodê, an şopandina QR-ê yek zeviyê bikar bînin."
"Use one workflow for balance checks, new issuance, and top ups without leaving POS.","Ji bo kontrolên hevsengiyê, derxistina nû, û jorveçûn bêyî derketina POS-ê yek karek bikar bînin."
"Use this section when cached prerequisite data needs a refresh, rebuild, or diagnostics review.","Vê beşê bikar bînin dema ku daneyên pêşmercên cached hewceyê nûvekirin, nûavakirin, an vekolînek tespîtkirinê hewce dike."
Use Western numerals,Hejmarên rojavayî bikar bînin
Used:,Bikaranîn:
Using basic camera settings due to device limitations,Bikaranîna mîhengên kamerayê yên bingehîn ji ber sînorên cîhazê
Using cached customer balance,Bikaranîna balansa xerîdar a cached
Valid until,Derbasdar e heya
Variance %,Variance %
Variants,Variants
Variant-wise,Variant-wise
Verify closing amounts for each payment method,Ji bo her awayê dravdanê mîqdarên girtinê verast bikin
View all,Hemî bibînin
View app information and current build details,Agahdariya serîlêdanê û hûrguliyên avakirina heyî bibînin
View Data Diagnostics,Binêre Daneyên Diagnostics
View Details,Binêre Details
View invoice details,Hûrguliyên fatûreyê bibînin
View notifications,Daxuyaniyan bibînin
View offline invoices,Binêre fatûreyên offline
View restricted POS insights,Nêrînên POS-ê yên sînorkirî bibînin
Void Amount,Mîqdara betal
Void Count,Hejmara betal
Voids,Voids
Waiting for cart items,Li benda tiştên selikê ne
Waiting for payment...,Li benda peredanê...
Walk-in Customer,Walk-in Mişterî
Warehouse,Warehouse
Warning: High cache usage may affect performance.,Hişyarî: Bikaranîna cache ya zêde dibe ku bandorê li performansê bike.
Warning: High lag may indicate heavy processing or browser slowness.,Hişyarî: Derengiya zêde dibe ku pêvajoyek giran an hêdîbûna gerokê nîşan bide.
Week ?,Week ?
Week-wise,Weke-aqilmend
Weight (g),Giranî (g)
Weight (grams),Giranî (gram)
We'll let you know if an invoice fails to submit,Ger fatûreyek radest neke em ê we agahdar bikin
Workflow,Workflow
Write off amount cannot exceed the POS profile maximum of {0},Mîqdara nivîsandinê nikare ji profîla POS ya herî zêde ya {0} derbas bibe
Write off amount exceeds the allowed limit ({0}). Please add payment for the remaining amount.,Hejmara nivîsandinê ji sînorê destûr ({0}) derbas dibe. Ji kerema xwe ji bo mîqdara mayî drav zêde bikin.
Yes,Yes
"Yes, Cancel sale","Erê, firotanê betal bike"
"Yes, Close","Erê, Girtî"
You are not allowed to print draft invoices,Destûr nayê dayîn ku hûn fatûreyên pêşnuma çap bikin
You are offline. Add Payment will work again when the connection is restored.,Tu negirêdayî yî. Dema ku girêdan ji nû ve were sererast kirin dê Payment zêde bike.
You have no notifications right now,Tu agahiyek niha tune
Your Cart,Selika we
