Allow Create Sales Order,Permitir Criar Pedido de Venda
Allow Credit Sale,Permitir Venda a Crédito
Allow Delete Offline Invoice,Permitir Excluir Fatura Offline
Allow Partial Payment,Permitir Pagamento Parcial
Allow Price List Rate Change,Permitir Alterar Taxa de Lista de Preços
Allow Return,Permitir Devolução
Allow Submissions in background job,Permitir Submissões em Segundo Plano
Allow User to Edit Item Discount,Permitir Usuário Editar Desconto de Item
Allow user to edit Additional Discount,Permitir Usuário Editar Desconto Adicional
Allow user to edit Rate,Permitir Usuário Editar Taxa
Always fetch items from server,Sempre Buscar Itens do Servidor
Amended From,Alterado De
Apply Customer Discount,Aplicar Desconto de Cliente
Apply For,Aplicar Para
Apply Rule On Brand,Aplicar Regra na Marca
Apply Rule On Item Code,Aplicar Regra no Código do Item
Apply Rule On Item Group,Aplicar Regra no Grupo de Item
Apply Type,Tipo de Aplicação
Auto Apply,Aplicar Automaticamente
Auto Delete Draft Invoice,Auto Excluir Fatura Rascunho
Auto Set Batch,Auto Definir Lote
Available,Disponível
Balance will be updated when connection is restored,O saldo será atualizado quando a conexão for restaurada
Brand,Marca
CPU Cores,Núcleos de CPU
Calculating,Calculando
Camera access aborted.,Acesso à câmera abortado.
Camera access is required to scan barcodes.,É necessário acesso à câmera para escanear códigos de barras.
Camera permission denied. Please allow camera access in your browser settings.,Permissão de câmera negada. Por favor permita o acesso à câmera nas configurações do navegador.
Cannot Save Offline Invoice,Não é possível salvar fatura offline
Cannot Save Offline Invoice:,Não é possível salvar fatura offline:
Cannot Save Offline Payment,Não é possível salvar pagamento offline
Cannot Save Offline Payment:,Não é possível salvar pagamento offline:
Cash Mode of Payment,Modo de Pagamento em Dinheiro
Cashier,Caixa
Client CPU Lag,Atraso de CPU do Cliente
Client Memory Usage,Uso de Memória do Cliente
Closed,Fechado
Closing,Fechamento
Connected to Server,Conectado ao Servidor
Connections,Conexões
Cost Center is required,Centro de Custo é necessário
Create Only Sales Order,Criar Apenas Pedidos de Venda
Credit Change,Troco de Crédito
Current Event Loop Lag,Atraso Atual do Loop de Eventos
Customer ID,ID do Cliente
Decrease,Diminuir
Default Loyalty Program,Programa de Fidelidade Padrão
Delivery Date,Data de Entrega
Details,Detalhes
Detecting formats,Detectando formatos
Device Memory,Memória do Dispositivo
Disable,Desativar
Discount Type,Tipo de Desconto
Email Id,ID de E-mail
Error accessing camera,Erro ao acessar a câmera
Error adding offer to items,Erro ao adicionar oferta aos itens
Error deleting offer from items,Erro ao excluir oferta dos itens
Error loading currencies,Erro ao carregar moedas
Error removing price offer,Erro ao remover oferta de preço
Error submitting invoice,Erro ao enviar fatura
Error submitting invoice No response from server,Erro ao enviar fatura Sem resposta do servidor
Error submitting invoice:,Erro ao enviar fatura:
Error toggling item details,Erro ao alternar detalhes do item
Failed to load items. Please try again.,Falha ao carregar itens. Por favor tente novamente.
Fixing payment amounts for return invoice,Corrigindo valores de pagamento para fatura de devolução
For POS Closing Shift Payment Reconciliation,Para Reconciliação de Pagamentos ao Fechar Turno POS
Gender,Gênero
Give Item Row ID,ID da Linha do Item a Dar
Give Product,Produto a Dar
Given Quantity,Quantidade Dada
Go Online/Offline,Conectar/Desconectar
Hide Close Shift,Ocultar Fechamento de Turno
Hide Unavailable Items,Ocultar Itens Indisponíveis
Hide Variants Items,Ocultar Variantes de Itens
Increase,Aumentar
Invalid closing amount,Valor de fechamento inválido
Is Offer,É Oferta
Is Offer Replace For item Row ID,É Oferta Substituição para ID da Linha do Item
It is best not to use more than four numbers,É melhor não usar mais de quatro números
Item Price,Preço do Item
Item Rate Should Less Then,A Taxa do Item Deve Ser Menor Que
Item price updated,Preço do item atualizado
LOAD SALE,CARREGAR VENTA
Light/Dark Mode,Modo Claro/Escuro
Linked Invoices,Faturas Vinculadas
List Rate,Lista de Taxas
Loading,Carregando
Loading cache,Carregando cache
Loading database stats,Carregando estatísticas do banco de dados
Loading server CPU/memory usage,Carregando uso de CPU/memória do servidor
Loyalty Point,Ponto de Fidelidade
Loyalty Point Scheme,Programa de Pontos de Fidelidade
MB,MB
Manage your offline transactions,Gerenciar transações offline
Max Amount,Valor Máximo
Max Discount Percentage Allowed,Porcentagem Máxima de Desconto Permitida
Max Quantity,Quantidade Máxima
Min Amount,Valor Mínimo
Min Quantity,Quantidade Mínima
Modes of Payment,Modos de Pagamento
Multiple Items Found,Múltiplos Itens Encontrados
New Price List Rate,Nova Taxa de Lista de Preços
No Item has this barcode,Nenhum item tem este código de barras
No camera found on this device.,Nenhuma câmera encontrada neste dispositivo.
Offer Name,Nome da Oferta
Open,Aberto
Opening Balance Details,Detalhes de Saldo de Abertura
POS Awesome Advance Settings,Configurações Avançadas do POS Awesome
POS Awesome Settings,Configurações do POS Awesome
POS Closing Shift,Fechamento de Turno POS
POS Closing Shift Detail,Detalhe de Fechamento de Turno POS
POS Closing Shift Taxes,Impostos de Fechamento de Turno POS
POS Closing Shift {} against {} between selected period,Fechamento de Turno POS {} contra {} entre o período selecionado
POS Offer,Oferta POS
POS Offer Detail,Detalhe de Oferta POS
POS Offers Detail,Detalhe de Ofertas POS
POS Opening Shift,Abertura de Turno POS
POS Opening Shift Detail,Detalhe de Abertura de Turno POS
POS Profile {} does not belongs to company {},O Perfil POS {} não pertence à empresa {}
POS Shift,Turno POS
POS Transactions,Transações POS
Paid Change,Troco Pago
Payment Request took too long to respond. Please try requesting for payment again,A solicitação de pagamento demorou muito para responder. Por favor tente novamente.
Payment name not found. Cannot open print view.,Nome de pagamento não encontrado. Não é possível abrir visualização de impressão.
Payment request failed,Solicitação de pagamento falhou
Payment submitted but print function could not be executed. Payment name not found.,Pagamento enviado mas função de impressão não pôde ser executada. Nome de pagamento não encontrado.
Peak,Pico
Peak Memory,Pico de Memória
Peak Server,Pico de Servidor
Period End Date,Data de Fim do Período
Period Start Date,Data de Início do Período
Please configure a POS Profile first,Por favor configure um Perfil POS primeiro
Please request phone payment or use another payment method,Por favor solicite pagamento por telefone ou use outro método de pagamento
Please set the customer's mobile number,Por favor defina o número de celular do cliente
Price,Preço
Price Discount Scheme,Esquema de Desconto de Preço
Printed,Impresso
Product Discount Scheme,Esquema de Desconto de Produto
Promo Type,Tipo de Promoção
Qualifying Transaction / Item,Transação / Item Qualificador
Quantity and Amount Conditions,Condições de Quantidade e Valor
Quick Actions,Ações Rápidas
Referral Code,Código de Referência
Replace Cheapest Item,Substituir Item Mais Barato
Replace Same Item,Substituir Mesmo Item
Rounded Total,Total Arredondado
Row ID,ID da Linha
STOCK UOM,UdM de Estoque
Sales Invoice,Fatura de Venda
Sales Invoice Reference,Referência da Fatura de Venda
Sales Manager,Gerente de Vendas
Sales Master Manager,Gerente Maestro de Vendas
Sales User,Usuário de Vendas
Scale Barcode Start With,Código de Barras de Balança Começa Com
Search by Serial Number,Buscar por Número Serial
Secure context (HTTPS) required for camera access.,É necessário contexto seguro (HTTPS) para acesso à câmera.
Send invoice to submit after printing,Enviar fatura para enviar após imprimir
Server CPU Usage,Uso de CPU do Servidor
Server Memory Usage,Uso de Memória do Servidor
Server Uptime,Tempo de Atividade do Servidor
Set Posting Date,Definir Data de Publicação
Show Template Items,Mostrar Itens de Modelo
Size,Tamanho
Slow Queries,Consultas Lentas
Successfully scanned,Escaneado com sucesso
Switched to,Trocado para
Switched to:,Trocado para:
Sync All,Sincronizar Tudo
Synced,Sincronizado
System Manager,Gerente do Sistema
Tables,Tabelas
Taking longer than expected...,Levando mais tempo que o esperado...
Tax ID,ID de Imposto
Title,Título
To Sync,Para Sincronizar
Total Mpesa,Peso total
Total Outstanding,Total Pendente
Total Payments,Total de Pagamentos
Total Selected,Total Selecionado
Total Unallocated,Total Não Alocado
Track recent sales,Rastrear vendas recentes
Transaction,Transação
Update,Atualizar
Use Browser Local Storage,Usar Armazenamento Local do Navegador
Use Cashback,Usar Troco
Used,Usado
User {} has been disabled. Please select valid user/cashier,O usuário {} foi desabilitado. Por favor selecione usuário/caixa válido
Valid From,Válido De
Valid Upto,Válido Até
Waiting for payment,Esperando pagamento
Warning High cache usage may affect performance.,Aviso: Alto uso de cache pode afetar o desempenho.
Warning High lag may indicate heavy processing or browser slowness.,Aviso: Alto atraso pode indicar processamento pesado ou lentidão do navegador.
his item,este item
ms,EM
Additional Discount,Desconto Adicional
Customer Name,Nome do Cliente
Difference,Diferença
Discount Percentage,Percentagem de Desconto
Expected Amount,Valor Esperado
Fetch Items Directly from Server,Obter Itens Diretamente do Servidor
Give Item,Dar Item
Items Discounts,Descontos de Itens
Items Group,Grupo de Itens
Loyalty Point Offer Applied,Oferta de Ponto de Fidelidade Aplicada
Loyalty Points,Pontos de Fidelidade
Max Discount Percentage Allowed,Percentagem Máxima de Desconto Permitida
POS Offers,Ofertas POS
Price Discount Scheme,Esquema de Desconto de Preço
Sorry,Desculpe
Tip Clear cache regularly to free up space and keep the app fast.,Dica: Limpe o cache regularmente para liberar espaço e manter o aplicativo rápido.
Tip Close unused tabs or apps to reduce lag.,Dica: Feche abas ou aplicativos não utilizados para reduzir o atraso.
Tip Monitor slow queries and table size for optimal performance.,Dica: Monitore consultas lentas e tamanho de tabelas para um desempenho ideal.
Total Qty,Qtd Total
Total Selected,Total Selecionado
Search Items,Buscar Itens
Tax and Charges,Impostos e Taxas
{0} (Qty: {1}),{0} (Quantidade: {1})
{0} actions,{0} ações
{0} offline invoice{1} pending,{0} fatura off-line{1} pendente
{0} offline invoice{1} saved as draft,{0}fatura off-line{1} salva como rascunho
{0} offline invoice{1} synced,{0} fatura off-line{1} sincronizada
{0}: {1} {2},{0}: {1} {2}
{0}d ago,{0} dias atrás
{0}h ago,{0}h atrás
{0}m ago,{0}m atrás
A POS supervisor is required for this action.,Um supervisor de PDV é necessário para esta ação.
Access,Acesso
Account is overdrawn,A conta está a descoberto
Acknowledge the error to resume scanning.,Reconheça o erro para retomar a digitalização.
Active sale,Venda ativa
Add items from the selector to start building this sale.,Adicione itens do seletor para começar a construir esta venda.
Add more value to an existing gift card,Agregue mais valor a um vale-presente existente
Add new customer,Adicionar novo cliente
Add payment to invoice,Adicionar pagamento à fatura
Additional Discount %,% de desconto adicional
Adjust the quantity or enable negative stock to continue.,Ajuste a quantidade ou permita que o estoque negativo continue.
Allowed UOM is {0},A UOM permitida é {0}
Appearance and user-level preferences for the current session.,Aparência e preferências de nível de usuário para a sessão atual.
Apply Gift Card,Aplicar vale-presente
Apply only the amount you want to redeem on this invoice. The remaining balance stays on the card.,Aplique apenas o valor que deseja resgatar nesta fatura. O saldo restante permanece no cartão.
Apply Redemption,Aplicar resgate
Applying,Candidatura
Auto Allocate Payment Amount,Alocar automaticamente o valor do pagamento
Auto reconciliation completed after payment submit.,Reconciliação automática concluída após o envio do pagamento.
Auto reconciliation completed. Allocated: {0}{1}. Remaining outstanding: {0}{2}.,Reconciliação automática concluída. Alocado: {0}{1}. Restantes pendentes: {0}{2}.
Available Actions,Ações disponíveis
Awesome Dashboard is disabled for the selected POS Profile.,O Awesome Dashboard está desabilitado para o perfil de PDV selecionado.
Awesome Dashboard is unavailable for the selected scope.,O Awesome Dashboard não está disponível para o escopo selecionado.
Awesome Dashboard is visible only to POS supervisors.,O Awesome Dashboard é visível apenas para supervisores de PDV.
Back to {0},Voltar para {0}
Background processing did not finish in time.,O processamento em segundo plano não terminou a tempo.
Background processing failed for Invoice {0}: {1},Falha no processamento em segundo plano da fatura {0}: {1}
Balance,Equilíbrio
Barcode / QR Ready,Código de barras / QR pronto
Base Paid:,Base paga:
Base Recv:,Receita básica:
Base:,Base:
Browse,Navegar
Camera constraints not supported by your device. Trying fallback settings...,Restrições de câmera não suportadas pelo seu dispositivo. Tentando configurações alternativas...
Camera is busy or blocked by another app/tab. Close other camera apps and try again.,A câmera está ocupada ou bloqueada por outro aplicativo/guia. Feche outros aplicativos de câmera e tente novamente.
Camera permission denied. Please allow camera access in your browser settings and refresh the page.,Permissão da câmera negada. Permita o acesso à câmera nas configurações do seu navegador e atualize a página.
Camera scanner is locked until the current error is acknowledged,O scanner da câmera fica bloqueado até que o erro atual seja reconhecido
Camera started but the video stream did not load in time. Please try again.,"A câmera foi iniciada, mas o fluxo de vídeo não foi carregado a tempo. Por favor, tente novamente."
Cancel cash movement {0}?,Cancelar movimentação de dinheiro {0}?
Cannot add an item with zero or negative quantity.,Não é possível adicionar um item com quantidade zero ou negativa.
Cannot redeem gift cards more than invoice total,Não é possível resgatar vales-presente acima do total da fatura
Card health after the last live lookup,Integridade do cartão após a última pesquisa ao vivo
Cart,Carrinho
Cash payment cannot be less than invoice total when partial payment is not allowed,O pagamento em dinheiro não pode ser inferior ao total da fatura quando o pagamento parcial não for permitido
Cashier Access,Acesso ao caixa
Cashier identity and appearance preferences.,Identidade do caixa e preferências de aparência.
Cashier PIN,PIN do caixa
Cashier PIN saved successfully.,PIN do caixa salvo com sucesso.
Categories,Categorias
Change allocation repaired,Alterar alocação reparada
Change terminal cashier,Alterar caixa do terminal
Check Balance,Verifique o saldo
Check balance for any card. Supervisors can issue and top up cards here.,Verifique o saldo de qualquer cartão. Os supervisores podem emitir e recarregar cartões aqui.
Check balance only,Consultar saldo apenas
Check live balance before applying redemption,Verifique o saldo ao vivo antes de aplicar o resgate
Check live balance before redemption,Verifique o saldo ao vivo antes do resgate
Checking...,Verificando...
Cheque/Reference Date,Data do Cheque/Referência
Cheque/Reference No,Cheque/Nº de referência
Choose the cashier currently operating this terminal.,Escolha o caixa que atualmente opera este terminal.
Clear all barcode items,Limpar todos os itens do código de barras
Clear all purchase order items,Limpar todos os itens do pedido de compra
Close about dialog,Fechar sobre a caixa de diálogo
Close cashier switcher,Fechar comutador de caixa
Close closing shift dialog,Fechar caixa de diálogo de fechamento do turno
Close column selector,Fechar seletor de coluna
Close drafts dialog,Caixa de diálogo Fechar rascunhos
Close invoice details dialog,Fechar caixa de diálogo de detalhes da fatura
Close invoice management,Fechar gerenciamento de faturas
Close offline invoices dialog,Caixa de diálogo Fechar faturas off-line
Close packing list dialog,Fechar caixa de diálogo da lista de embalagem
Close returns dialog,Fechar caixa de diálogo de devoluções
Close sales orders dialog,Caixa de diálogo Fechar pedidos de vendas
Close scanner dialog,Fechar caixa de diálogo do scanner
Collapse item details,Recolher detalhes do item
Confirm,Confirmar
Confirm PIN,Confirmar PIN
Connection problem while submitting invoice,Problema de conexão ao enviar fatura
Connectivity and cached prerequisite status were rechecked.,A conectividade e o status dos pré-requisitos armazenados em cache foram verificados novamente.
Create and load a new prepaid card,Crie e carregue um novo cartão pré-pago
Create and preload a new gift card,Crie e pré-carregue um novo vale-presente
Create or change your PIN,Crie ou altere seu PIN
Create PIN,Criar PIN
Create return from invoice,Criar devolução da fatura
Current PIN,PIN atual
Current redeemable value on the gift card,Valor resgatável atual no vale-presente
Custom,Personalizado
Customer display was blocked. Please allow pop-ups for this site.,A exibição do cliente foi bloqueada. Por favor permita pop-ups para este site.
Customer-facing tools and printer setup.,Ferramentas voltadas para o cliente e configuração da impressora.
Daily cashier actions without scrolling.,Ações diárias do caixa sem rolagem.
Day ?,Dia ?
Default:,Padrão:
Delete cancelled cash movement {0}?,Excluir movimentação de dinheiro cancelada {0}?
Delete draft invoice,Excluir rascunho de fatura
Delete draft invoice {0}?,Excluir rascunho de fatura {0}?
Delete offline invoice,Excluir fatura off-line
Delivered,Entregue
Delivery Note {0} created,Nota de entrega {0} criada
Delivery note created,Nota de entrega criada
Deployed Bundle:,Pacote implantado:
Disable offline mode first to recheck live connectivity.,Desative o modo offline primeiro para verificar novamente a conectividade ao vivo.
discount,desconto
Draft source,Fonte do rascunho
Due {0},Vencimento {0}
Edit customer,Editar cliente
Edit Gift Application,Editar pedido de presente
Employee,Funcionário
Enter a PIN.,Insira um PIN.
Enter the cashier PIN to continue.,Digite o PIN do caixa para continuar.
Enter the current PIN first.,Insira primeiro o PIN atual.
"Enter the current PIN, then choose a new one.",Insira o PIN atual e escolha um novo.
Error submitting invoice: {0},Erro ao enviar fatura: {0}
Error submitting invoice: No response from server,Erro ao enviar fatura: Nenhuma resposta do servidor
Expand item details,Expandir detalhes do item
Fast cashier actions for active shifts.,Ações rápidas de caixa para turnos ativos.
Fetch the latest offline prerequisite updates,Obtenha as atualizações de pré-requisitos off-line mais recentes
Find a sales order quickly and load it into the current sale.,Encontre um pedido de venda rapidamente e carregue-o na venda atual.
"For 'Product Bundle' items, Warehouse, Serial No and Batch No will be considered from the 'Packing List' table. If Warehouse and Batch No are same for all packing items for any 'Product Bundle' item, those values can be entered in the main Item table; values will be copied to 'Packing List' table.","Para itens do 'Pacote de Produtos', o Armazém, o Nº de Série e o Nº do Lote serão considerados na tabela 'Lista de Embalagem'. Se o Armazém e o Número do Lote forem iguais para todos os itens de embalagem de qualquer item do 'Pacote de Produtos', esses valores poderão ser inseridos na tabela de Itens principal; os valores serão copiados para a tabela 'Packing List'."
from,de
Gain,Ganho
Generate a fresh prepaid card and start it with an opening balance.,Gere um novo cartão pré-pago e inicie-o com um saldo inicial.
Generate and install the certificate to allow fully silent printing without trust prompts.,"Gere e instale o certificado para permitir impressão totalmente silenciosa, sem solicitações de confiança."
Generated scale barcode: {0},Código de barras da balança gerado: {0}
Gift Card,Vale-presente
Gift card amount must be greater than zero.,O valor do vale-presente deve ser maior que zero.
Gift Card Code,Código do vale-presente
Gift card code is required for redemption,O código do vale-presente é necessário para o resgate
Gift card code is required.,O código do vale-presente é obrigatório.
Gift card issued successfully.,Cartão-presente emitido com sucesso.
Gift card loaded successfully.,Cartão-presente carregado com sucesso.
Gift Card Management,Gerenciamento de vale-presente
Gift card payment,Pagamento com vale-presente
Gift card redemption requires an online connection,O resgate do vale-presente requer uma conexão on-line
Gift card topped up successfully.,Vale-presente carregado com sucesso.
Gift Cards,Cartões-presente
"Grouped controls for terminal, UI, and session settings.","Controles agrupados para configurações de terminal, UI e sessão."
Hide,Esconder
Hide Gift Card,Ocultar vale-presente
Hide search tools,Ocultar ferramentas de pesquisa
How this section works,Como esta seção funciona
"If stale data remains, open Settings > Offline & Sync and run Rebuild Offline Data again while online.","Se os dados desatualizados permanecerem, abra Configurações > Off-line e sincronização e execute Reconstruir dados off-line novamente enquanto estiver on-line."
"If the warning persists, open Settings > Offline & Sync, then run Refresh Offline Data or Rebuild Offline Data.","Se o aviso persistir, abra Configurações > Off-line e sincronização e execute Atualizar dados off-line ou Reconstruir dados off-line."
In stock: {0},Em estoque: {0}
Initial Amount,Valor Inicial
"Inspect cache, sync, and prerequisite status","Inspecione o status do cache, da sincronização e dos pré-requisitos"
Insufficient stock:\n{0},Estoque insuficiente:\n{0}
Invoice {0} is Submitted,A fatura {0} foi enviada
Invoice {0} processed successfully,Fatura {0} processada com sucesso
Invoice {0} submission failed,Falha no envio da fatura {0}
Invoice {0} was already submitted,A fatura {0} já foi enviada
"Invoice value settled by loyalty points, not cash collection","Valor da fatura liquidado por pontos de fidelidade, não por cobrança de dinheiro"
Issue Mode,Modo de problema
Issue New Card,Emitir novo cartão
Issue Workflow,Fluxo de trabalho de problemas
"Issue, top up, and check","Emitir, recarregar e verificar"
Item {0} added to invoice,Item {0} adicionado à fatura
Item '{0}' has no barcode,O item '{0}' não possui código de barras
json,JSON
Just now,Agora mesmo
Keep offline prerequisites healthy and recover stale data safely.,Mantenha os pré-requisitos offline saudáveis ​​e recupere dados obsoletos com segurança.
"Language, theme, terminal tools, and session controls.","Idioma, tema, ferramentas de terminal e controles de sessão."
Last sync: {0} | ok: {1} | failed: {2} | skipped: {3},Última sincronização: {0} | ok: {1} | falhou: {2} | ignorado: {3}
lines,linhas
Load a POS profile and cashier first.,Carregue primeiro um perfil de PDV e um caixa.
Loading view...,Carregando visualização...
Local storage is unavailable. Switching to online-only mode.,O armazenamento local não está disponível. Mudando para o modo somente online.
Lock Screen,Tela de bloqueio
Lookup Workflow,Fluxo de trabalho de pesquisa
Loss,Perda
Low-frequency maintenance and system details.,Manutenção de baixa frequência e detalhes do sistema.
Loyalty Redeemed,Lealdade resgatada
Loyalty Redemption,Resgate de Lealdade
Make New Payment,Faça novo pagamento
Manage all,Gerenciar tudo
Manage Cashier PIN,Gerenciar PIN do caixa
"Manage offline tools, terminal controls, and maintenance from one workspace.","Gerencie ferramentas off-line, controles de terminal e manutenção em um único espaço de trabalho."
manual,manual
"Manual codes, barcode scans, and QR scans work in the same field","Códigos manuais, leituras de código de barras e leituras QR funcionam no mesmo campo"
Manual offline mode is enabled,O modo off-line manual está ativado
Maximum available quantity is {0}. Quantity adjusted to match stock.,A quantidade máxima disponível é {0}. Quantidade ajustada de acordo com o estoque.
Maximum discount amount for this offer item is {0}.,O valor máximo do desconto para este item da oferta é {0}.
Maximum discount percentage for this offer item is {0}%.,A porcentagem máxima de desconto para este item da oferta é de {0}%.
Maximum offer quantity is {0}. Quantity adjusted to allowed limit.,A quantidade máxima de oferta é {0}. Quantidade ajustada ao limite permitido.
Minimum allowed rate for this offer item is {0}.,A taxa mínima permitida para este item de oferta é {0}.
Month ?,Mês ?
New PIN,Novo PIN
No barcode found for UOM '{0}',Nenhum código de barras encontrado para UOM '{0}'
No cached gift card balance is available offline.,Nenhum saldo de cartão-presente em cache está disponível off-line.
No camera found on this device. Please ensure your device has a working camera.,Nenhuma câmera encontrada neste dispositivo. Certifique-se de que seu dispositivo tenha uma câmera funcionando.
No capability warnings recorded yet.,Nenhum aviso de capacidade registrado ainda.
No cashier PIN is set yet. Create one now.,Nenhum PIN do caixa foi definido ainda. Crie um agora.
No cashier profiles are available for this POS profile yet.,Ainda não há perfis de caixa disponíveis para este perfil de PDV.
No change-allocation invoices match the current filters.,Nenhuma fatura de alocação de alteração corresponde aos filtros atuais.
No Company Selected,Nenhuma empresa selecionada
No exact repair match found for this invoice,Nenhuma correspondência exata de reparo encontrada para esta fatura
No matching items in cart,Não há itens correspondentes no carrinho
No offline sync issues recorded yet.,Nenhum problema de sincronização offline registrado ainda.
No records found,Nenhum registro encontrado
No sync trigger has run yet in this session.,Nenhum gatilho de sincronização foi executado ainda nesta sessão.
Not available,Não disponível
Not checked,Não verificado
Not selected,Não selecionado
Offline & Sync,Off-line e sincronização
Offline Capabilities,Capacidades off-line
Offline data status refreshed,Status dos dados off-line atualizado
Offline diagnostics,Diagnóstico off-line
Offline Queue: {0},Fila off-line: {0}
Offline rebuild guidance,Orientação de reconstrução offline
Offline restore is unavailable for this session.,A restauração offline não está disponível para esta sessão.
Offline selling is available with degraded capabilities.,A venda offline está disponível com recursos degradados.
Offline snapshot does not match the current POS state.,O instantâneo offline não corresponde ao estado atual do PDV.
Offline Status,Status off-line
"Offline, terminal, and system controls","Controles off-line, de terminal e de sistema"
Open actions menu,Abrir menu de ações
Open drawer,Gaveta aberta
Open POS home,Abra a página inicial do PDV
options,opções
Overpayment change deducted: {0},Alteração de pagamento a maior deduzida: {0}
Page unavailable offline,Página indisponível off-line
Paid (orig):,Pago (orig):
Paid:,Pago:
Party Account,Conta do partido
Party Type,Tipo de festa
Pause terminal until next cashier,Pausar terminal até o próximo caixa
Payment Account,Conta de pagamento
Payment entries processed for Invoice {0},Entradas de pagamento processadas para fatura {0}
Payment Entry Type,Tipo de entrada de pagamento
Payment of {0} received successfully.,Pagamento de {0} recebido com sucesso.
Payment request status could not be retrieved. Please try again,"Não foi possível recuperar o status da solicitação de pagamento. Por favor, tente novamente"
Payment submitted.,Pagamento enviado.
Pending count updated from {0} to {1},Contagem pendente atualizada de {0} para {1}
Pending Sales,Vendas pendentes
Pending sales: {0} | Cache usage: {1}%,Vendas pendentes: {0} | Uso de cache: {1}%
Pending: {0},Pendente: {0}
Pending: {0} | Synced: {1} | Draft: {2},Pendente: {0} | Sincronizado: {1} | Rascunho: {2}
Personal,Pessoal
Personal preferences adjust the current cashier experience without changing the active POS route.,As preferências pessoais ajustam a experiência atual do caixa sem alterar a rota ativa do PDV.
PIN confirmation does not match.,A confirmação do PIN não corresponde.
PIN must be 4 to 8 digits.,O PIN deve ter de 4 a 8 dígitos.
Please make a payment or select a payment,"Por favor, efetue um pagamento ou selecione um pagamento"
Please select a party,Selecione uma festa
Please select a party before reconciling.,Selecione uma parte antes de reconciliar.
Please verify the barcode or check the item's availability.,Por favor verifique o código de barras ou verifique a disponibilidade do item.
Points,Pontos
POS controls and maintenance,Controles e manutenção de PDV
POS is running with limited offline prerequisites.,O PDV está funcionando com pré-requisitos off-line limitados.
Preparing background sync,Preparando sincronização em segundo plano
"Press OK to continue offline with a warning, or Cancel to retry.",Pressione OK para continuar off-line com um aviso ou Cancelar para tentar novamente.
Price List,Lista de preços
Price list rate updated locally only,Tarifa da lista de preços atualizada apenas localmente
Print invoice,Imprimir fatura
Processing payment entries for Invoice {0},Processando entradas de pagamento da fatura {0}
Quotation {0} is Submitted,A cotação {0} foi enviada
Quotation submitted,Cotação enviada
QZ Tray is manually disconnected. Press Connect to enable it again.,A bandeja QZ está desconectada manualmente. Pressione Conectar para habilitá-lo novamente.
Ready to resume,Pronto para retomar
Rebuild Offline Data,Reconstruir dados off-line
Receive,Receber
Received:,Recebido:
Rechecking connection,Verificando novamente a conexão
"Reconnect and open this page once while online, then offline refreshes will be able to restore it.","Reconecte e abra esta página uma vez enquanto estiver online, então as atualizações offline poderão restaurá-la."
Reconnect online to refresh cached offline data from the server.,Reconecte-se online para atualizar os dados offline armazenados em cache do servidor.
Recreate local offline prerequisites from scratch,Recrie os pré-requisitos off-line locais do zero
Recv:,Recebido:
Redeem,Resgatar
Redeem / Scan,Resgatar / Digitalizar
Redeem Amount,Valor de resgate
Redeem Mode,Modo de resgate
Redeemed Amount,Valor resgatado
Refresh Offline Data,Atualizar dados off-line
Refund,Reembolso
Release Notes,Notas de versão
Reload,Recarregar
Reload customers,Recarregar clientes
Reload Workflow,Recarregar fluxo de trabalho
Remove barcode item,Remover item do código de barras
Remove cached data and reload the POS app,Remova os dados armazenados em cache e recarregue o aplicativo POS
Repair Candidate,Candidato a reparo
Repair Change Allocation,Alocação de alteração de reparo
Repair requires an online connection,O reparo requer uma conexão online
Repaired,Reparado
Repairing change allocation,Reparando a alocação de alterações
Request ID: {0},ID da solicitação: {0}
Requested route: {0},Rota solicitada: {0}
Reset to Default,Redefinir para o padrão
Resource Health,Saúde dos recursos
Restricted,Restrito
Restricted operational controls for supervisors only.,Controles operacionais restritos apenas para supervisores.
Retry route,Tentar rota novamente
Return items must have negative quantities,Os itens devolvidos devem ter quantidades negativas
Return total must be negative,O total do retorno deve ser negativo
Sales Order {0} is Submitted,O pedido de venda {0} foi enviado
Save as POS Profile Default,Salvar como perfil de PDV padrão
Save the selected printer as the POS Profile default so it shows automatically on this setup.,Salve a impressora selecionada como o perfil POS padrão para que ela seja exibida automaticamente nesta configuração.
Saved as draft because: {0},Salvo como rascunho porque: {0}
Saving...,Salvando...
Scale barcode settings are not configured. Using item barcode only.,As configurações do código de barras da balança não estão configuradas. Usando apenas código de barras do item.
Scale template barcode is missing for this item/UOM. Using item barcode only.,O código de barras do modelo de balança está faltando para este item/UOM. Usando apenas código de barras do item.
Scan an existing card and top it up without leaving the payment flow.,Digitalize um cartão existente e recarregue-o sem sair do fluxo de pagamento.
Scan or enter a gift card code to check balance or redeem.,Digitalize ou insira um código de cartão-presente para verificar o saldo ou resgatar.
Scan or paste the card code below.,Digitalize ou cole o código do cartão abaixo.
Scan with camera,Digitalize com câmera
Scan-First Flow,Fluxo de digitalização primeiro
Scanning for: {0},Procurando por: {0}
Scan-Ready,Pronto para digitalização
Search Account,Pesquisar conta
Search an invoice and continue the return flow without extra steps.,Pesquise uma fatura e continue o fluxo de devolução sem etapas extras.
Secure context (HTTPS or localhost) is required for camera access.,Contexto seguro (HTTPS ou localhost) é necessário para acesso à câmera.
