Tap the button below to redeem a gift card during checkout.,Dodirnite dugme ispod da iskoristite poklon karticu tokom plaćanja.
Target,Target
Target Ex. Rate:,Target Ex. Ocijeni:
Target Rate:,Ciljna stopa:
Tax,Porez
Tax / Charges Report,Izvještaj o porezima/troškovima
Tax Heads,Tax Heads
Taxable Amount,Oporezivi iznos
Tendered,Tendered
Terminal,Terminal
Terminal & Devices,Terminal i uređaji
Terminal locked,Terminal zaključan
"Terminal tools affect this checkout station, customer-facing displays, and future printer/device controls.","Alati terminala utiču na ovu odjavnu stanicu, ekrane okrenute klijentima i buduće kontrole štampača/uređaja."
Territory not found,Teritorija nije pronađena
The amount paid is not complete,Uplaćeni iznos nije potpun
The app stores data locally for offline use. This is called cache.,Aplikacija pohranjuje podatke lokalno za upotrebu van mreže. Ovo se zove keš memorija.
The invoice stayed in draft. Please review and submit it manually.,Faktura je ostala na nacrtu. Pregledajte i pošaljite ga ručno.
The maximum discount allowed is,Maksimalni dozvoljeni popust je
The quantity for {0} has been adjusted to the maximum available stock.,Količina za {0} je prilagođena maksimalnoj dostupnoj zalihi.
The system could not retrieve the item details. Please try again.,Sistem nije mogao dohvatiti detalje stavke. Molimo pokušajte ponovo.
These invoices will be synced when connection is restored,Ove fakture će se sinkronizirati kada se veza uspostavi
This action now opens inside the settings workspace.,Ova radnja se sada otvara unutar radnog prostora postavki.
This coupon already used !,Ovaj kupon je već iskorišten!
This invoice does not need change-allocation repair,Ovoj fakturi nije potrebna popravka alokacije promjena
This invoice is already repaired,Ova faktura je već popravljena
This is an item template. Please choose a variant.,Ovo je predložak stavke. Molimo odaberite varijantu.
this item,ovu stavku
This POS page could not be opened offline because its code was not cached on this terminal yet.,Ova POS stranica nije mogla biti otvorena van mreže jer njen kod još nije keširan na ovom terminalu.
This Serial Number {0} has already been added!,Ovaj serijski broj {0} je već dodan!
Threshold,Prag
Time,Vrijeme
Tip: Clear cache regularly to free up space and keep the app fast.,Savjet: Redovno čistite keš memoriju kako biste oslobodili prostor i zadržali aplikaciju brzom.
Tip: Close unused tabs or apps to reduce lag.,Savjet: Zatvorite nekorištene kartice ili aplikacije da smanjite kašnjenje.
Tip: Monitor slow queries and table size for optimal performance.,Savjet: Pratite spore upite i veličinu tablice za optimalne performanse.
To Be Paid,To Be Paid
To Date,To Date
Today,Danas
Today Profit,Today Profit
Today Sales,Today Sales
Toggle navigation drawer,Uključi ladicu za navigaciju
Toggle Theme,Prebaci temu
Tools,Alati
Tools for customer-facing screens and terminal-specific actions.,Alati za ekrane okrenute klijentima i akcije specifične za terminal.
Top Brand,Top Brand
Top Category,Top Category
Top Charge Head,Top Charge Head
Top Customers,Top Customers
Top Discount,Top Discount
Top Items by Location,Najpopularniji artikli po lokaciji
Top Margin,Gornja margina
Top Pending,Vrh Na čekanju
Top Profit Item,Top profitna stavka
Top Return Items,Vrhunske stavke za povrat
Top Sales by Cashier,Vrhunska prodaja od strane blagajnika
Top Supplier,Vrhunski dobavljač
Top Suppliers by Spend,Najbolji dobavljači prema potrošnji
Top Tables,Top Tables
Top Tax Head,Top Tax Head
Top Up Amount,Iznos dopune
Top Up Card,Kartica dopune
Top Up Mode,Način dopune
Top Variant,Top Variant
Total,Ukupno
Total Amount,Ukupan iznos
Total Change,Total Change
Total Charges,Total Charges
Total In,Total In
Total Invoices,Total Invoices
Total Items,Total Items
Total Mpesa,Total Mpesa
Total Out,Total Out
Total Payments,Total Payments
Total Purchase,Total Purchase
Total Selected :,Ukupno odabrano:
Total Size,Ukupna veličina
Total Stock Qty,Ukupna količina zaliha
Total:,Ukupno:
Totals by Invoice Currency,Ukupno prema valuti fakture
Track how much cash was handed back to customers,Pratite koliko je gotovine vraćeno kupcima
"Track recent sales, collect unpaid balances, and reopen saved work","Pratite nedavne prodaje, prikupite neplaćena stanja i ponovo otvorite sačuvani rad"
Transaction ID,ID transakcije
Transfer,Transfer
Try a different search term or clear the cart search.,Pokušajte s drugim pojmom za pretraživanje ili obrišite pretragu u košarici.
Try adjusting your search or filters,Pokušajte prilagoditi pretragu ili filtere
Try another source or refresh the list.,Pokušajte s drugim izvorom ili osvježite listu.
Try changing the date range or status filter.,Pokušajte promijeniti raspon datuma ili filter statusa.
Type,Tip
Unable to access camera even with basic settings. Please check your camera permissions and device compatibility.,Nije moguće pristupiti kameri čak ni sa osnovnim postavkama. Provjerite dozvole za kameru i kompatibilnost uređaja.
Unable to add offer item {0}. Please refresh and try again.,Nije moguće dodati stavku ponude {0}. Osvježite i pokušajte ponovo.
Unable to add offer item. Please refresh and try again.,Nije moguće dodati stavku ponude. Osvježite i pokušajte ponovo.
Unable to add scanned item.,Nije moguće dodati skeniranu stavku.
Unable to create purchase order,Nije moguće kreirati narudžbenicu
Unable to delete draft invoice,Nije moguće izbrisati nacrt fakture
Unable to fetch documents,Nije moguće preuzeti dokumente
Unable to fetch draft orders,Nije moguće preuzeti nacrte naloga
Unable to fetch invoice history,Nije moguće preuzeti historiju faktura
Unable to fetch M-Pesa payments,Nije moguće preuzeti M-Pesa uplate
Unable to fetch sales orders,Nije moguće preuzeti prodajne narudžbe
Unable to fetch unpaid invoices,Nije moguće preuzeti neplaćene fakture
Unable to generate scale barcode,Nije moguće generirati skali bar kod
Unable to issue gift card.,Nije moguće izdati poklon karticu.
Unable to load cashier PIN status.,Nije moguće učitati PIN status blagajnika.
Unable to load document,Nije moguće učitati dokument
Unable to load draft invoice,Nije moguće učitati nacrt fakture
Unable to load gift card balance.,Nije moguće učitati stanje poklon kartice.
Unable to load invoice details,Nije moguće učitati detalje fakture
Unable to load parked order,Nije moguće učitati parkirani nalog
Unable to load the selected sales order,Nije moguće učitati odabrani prodajni nalog
Unable to prepare document,Nije moguće pripremiti dokument
Unable to prepare return invoice,Nije moguće pripremiti povratnu fakturu
Unable to print draft invoice,Nije moguće ispisati nacrt fakture
Unable to print submitted invoice,Nije moguće ispisati dostavljenu fakturu
Unable to process document action,Nije moguće obraditi radnju dokumenta
Unable to repair change allocation,Nije moguće popraviti dodjelu promjena
Unable to save cashier PIN.,Nije moguće sačuvati PIN blagajne.
Unable to save the rate to the backend price list,Nije moguće sačuvati cijenu na pozadinskom cjeniku
Unable to submit invoice,Nije moguće predati fakturu
Unable to submit the selected payment,Nije moguće poslati odabranu uplatu
Unable to top up gift card.,Nije moguće dopuniti poklon karticu.
Unable to verify cashier PIN.,Nije moguće potvrditi PIN kod blagajnika.
Unallocated,Neraspoređeno
Unallocated:,Neraspoređeno:
Unavailable,Nedostupno
Unknown,Nepoznato
Unknown Item,Nepoznata stavka
Unknown Warehouse,Nepoznato skladište
Unlock POS,Otključajte POS
Unpaid,Neplaćeno
"Unselected payments stay unallocated first, then auto reconcile after submit.","Neodabrana plaćanja prvo ostaju neraspoređena, a zatim se automatski usklađuju nakon slanja."
UOM,UOM
UOM not found,UOM nije pronađen
Update available,Dostupno je ažuriranje
Update Customer,Update Customer
Update PIN,Ažurirajte PIN
Update Price List Rate,Ažuriraj cijenu cjenika
Updated,Ažurirano
Updates and app info that stay out of the cashier flow.,Ažuriranja i informacije o aplikacijama koje ostaju izvan toka blagajne.
Updates automatically,Ažurira se automatski
Usage,Upotreba
Usage Stats,Usage Stats
Use a 4 to 8 digit PIN for cashier switching and terminal unlock.,Koristite PIN od 4 do 8 cifara za prebacivanje blagajne i otključavanje terminala.
Use Cashier,Koristite blagajnu
Use date range to search for older invoices,Koristite raspon datuma za traženje starijih faktura
"Use one field for manual code entry, barcode scans, or QR scans.","Koristite jedno polje za ručni unos koda, skeniranje bar kodova ili QR skeniranje."
"Use one workflow for balance checks, new issuance, and top ups without leaving POS.","Koristite jedan radni tok za provjere stanja, novo izdavanje i dopune bez napuštanja POS-a."
"Use this section when cached prerequisite data needs a refresh, rebuild, or diagnostics review.","Koristite ovaj odjeljak kada keširani preduvjetni podaci trebaju osvježenje, ponovnu izgradnju ili dijagnostički pregled."
Use Western numerals,Koristite zapadne brojeve
Used:,Korišteno:
Using basic camera settings due to device limitations,Korištenje osnovnih postavki kamere zbog ograničenja uređaja
Using cached customer balance,Korištenje keširanog stanja korisnika
Valid until,Vrijedi do
Variance %,Varijanca %
Variants,Varijante
Variant-wise,Varijantno
Verify closing amounts for each payment method,Provjerite zaključne iznose za svaki način plaćanja
View all,Pogledaj sve
View app information and current build details,Pregledajte informacije o aplikaciji i trenutne detalje izrade
View Data Diagnostics,Pogledajte dijagnostiku podataka
View Details,Pogledajte detalje
View invoice details,Pogledajte detalje računa
View notifications,Pogledajte obavještenja
View offline invoices,Pregledajte vanmrežne fakture
View restricted POS insights,Pogledajte ograničene uvide u POS
Void Amount,Void Amount
Void Count,Void Count
Voids,Praznine
Waiting for cart items,Čekaju se artikli u korpi
Waiting for payment...,Čeka se uplata...
Walk-in Customer,Walk-in Customer
Warehouse,Skladište
Warning: High cache usage may affect performance.,Upozorenje: Velika upotreba keš memorije može uticati na performanse.
Warning: High lag may indicate heavy processing or browser slowness.,Upozorenje: Visoko kašnjenje može ukazivati ​​na tešku obradu ili sporost pretraživača.
Week ?,Sedmica?
Week-wise,Sedmično
Weight (g),Težina (g)
Weight (grams),Težina (grami)
We'll let you know if an invoice fails to submit,Obavijestit ćemo vas ako faktura ne bude dostavljena
Workflow,Workflow
Write off amount cannot exceed the POS profile maximum of {0},Iznos otpisa ne može premašiti maksimum POS profila od {0}
Write off amount exceeds the allowed limit ({0}). Please add payment for the remaining amount.,Iznos otpisa premašuje dozvoljeni limit ({0}). Dodajte uplatu za preostali iznos.
Yes,Da
"Yes, Cancel sale","Da, otkažite prodaju"
"Yes, Close","Da, Zatvori"
You are not allowed to print draft invoices,Nije vam dozvoljeno štampati nacrte faktura
You are offline. Add Payment will work again when the connection is restored.,Vi ste van mreže. Dodaj plaćanje će ponovo raditi kada se veza uspostavi.
You have no notifications right now,Trenutno nemate obavještenja
Your Cart,Vaša korpa
